-25.323286840819346,-57.62529339649092
-25.317894694402014,-57.625336311835156
-25.31504335447204,-57.6241561398686
-25.31405409840467,-57.62125935413252
-25.311971300029075,-57.62232150890242
-25.310198832230423,-57.621838711279736
-25.307960781811985,-57.621098421591626
-25.30789531275922,-57.61829819538008
-25.30586454216713,-57.6194730029286
-25.303988928588634,-57.619102858084545
-25.30219088263098,-57.6194193587483
-25.301013590617746,-57.617847584265576
-25.29890510600248,-57.61824991561781
-25.297262184286776,-57.616592310446606
-25.295852042577263,-57.61544968940626
-25.295062695560485,-57.612590454596386
-25.29392595407585,-57.61461552240263
-25.29294440712079,-57.61406566955458
-25.2911092143202,-57.613773308771954
-25.290515665676285,-57.612107656973706
-25.28870771921843,-57.612381242293225
-25.287726130023078,-57.61191722013365
-25.287520595516686,-57.60956492282759
-25.286180065457152,-57.61142905809294
-25.28483952058103,-57.61174824096571
-25.283343743612967,-57.613011561411724
-25.281847948200124,-57.61152829982649
-25.28042974492005,-57.61231955148588
-25.27885630204332,-57.61173751212965
-25.274622760208356,-57.61005844928633
-25.277917683627468,-57.611855529326306
-25.278728970513402,-57.61330928661238
-25.280083528604614,-57.614848874586926
-25.280661970021086,-57.61656012393843
-25.28279259941511,-57.61706974365126
-25.283681462197627,-57.619639299887524
-25.285035964990065,-57.6214363799275
-25.284527876637448,-57.62374844409834
-25.28609215138963,-57.6252719388188
-25.28625949121509,-57.62765374042402
-25.287280501669894,-57.63003554202925
-25.286128529632187,-57.63190235950361
-25.287537571831304,-57.633855007666455
-25.286928848208106,-57.636322639960156
-25.287018580567658,-57.63844694949995
-25.285866606042184,-57.640056274908886
-25.287935301950686,-57.64166560031782
-25.287210171059066,-57.64413323261152
-25.287895286479383,-57.64519538738142
-25.287881947986023,-57.646343372839794
-25.287402973843008,-57.64762010433088
-25.28638075181391,-57.64889683582197
-25.287104675066452,-57.64974441387068
-25.28736295819611,-57.650849483984814
-25.28723321040161,-57.651825808066235
-25.28648261062322,-57.652802132147656
-25.28677969832844,-57.65377845622908
-25.28653353999579,-57.6547547803105
-25.285782935887276,-57.655602358359204
-25.284721896307303,-57.65636410571943
-25.286395303077573,-57.656317837613926
-25.2875254458925,-57.6567007229508
-25.28818994554956,-57.65751276173006
-25.28800078178432,-57.65858229257475
-25.289130909638477,-57.658750601190434
-25.290028213953267,-57.65943389393698
-25.290498689778524,-57.66063217081438
-25.29003791450421,-57.66217377044569
-25.291051617796644,-57.66144085683237
-25.291910106302115,-57.661652080792294
-25.29257458193285,-57.663150765079365
-25.292945619660532,-57.66411468394409
-25.292540630711525,-57.664906941431866
-25.2935155119983,-57.66516108073603
-25.29394717334784,-57.666101865548
-25.29426243066578,-57.66747180380236
-25.294112077277926,-57.66901340343367
-25.294664988818532,-57.668341510075436
-25.29529549890163,-57.66809877015959
-25.29608120687758,-57.667727284211026
-25.297410108777758,-57.668557427901135
-25.29648860900851,-57.66715597369085
-25.29618790756801,-57.665668688792096
-25.29564955312603,-57.66477484263788
-25.295576802342417,-57.66353767372976
-25.295698053624196,-57.66260091223131
-25.29651770910834,-57.66243662692915
-25.29613940726578,-57.66055237509619
-25.296614709390585,-57.658925615328656
-25.29681840973076,-57.656998448151455
-25.29826370231439,-57.65695955612074
-25.29835100131456,-57.65524696566473
-25.29921428804247,-57.65387769796263
-25.3000775686221,-57.652594260949
-25.301561620866327,-57.65216913082014
-25.301338529205776,-57.650370709675656
-25.302124198013008,-57.649173103350506
-25.302948659803302,-57.6478038356484
-25.304393879290952,-57.64720704414259
-25.30448117387585,-57.64558028437506
-25.305499606053235,-57.644468508738385
-25.30663442039716,-57.64331381775747
-25.308157188758102,-57.64327492572676
-25.309275004944578,-57.64278676368605
-25.310703175912572,-57.642813585776196
-25.31209253490909,-57.64288332321058
-25.313249109564527,-57.64372553684126
-25.31444446757274,-57.64463212348829
-25.315639813784927,-57.64665450908552
-25.31678908076426,-57.64898266651045
-25.316592687812445,-57.64550652362715
-25.31693940601834,-57.64263119556318
-25.316666638282285,-57.64117207385908
-25.317247329746646,-57.6396271214665
-25.318951806774923,-57.63696637012373
-25.31856145213376,-57.63421978809248
-25.320343495691063,-57.631129883307324
-25.320884164945866,-57.62821163989912
-25.323286840819346,-57.62529339649092
